code,name,fund_type,estab_date,endnav_float,fund_company,规模(亿)
011335,银河医药混合A,混合型-偏股,2021-06-17,445518512.9,银河基金,4.46
515260,电子ETF华宝,指数型-股票,2020-07-17,445160882.26,华宝基金,4.45
018363,东方阿尔法瑞丰混合发起C,混合型-偏股,2023-05-12,444951530.61,东方阿尔法基金,4.45
005454,前海开源医疗健康C,混合型-灵活,2018-01-19,444081387.8,前海开源基金,4.44
002670,万家沪深300指数增强A,指数型-股票,2016-09-26,444035520.16,万家基金,4.44
563780,现金流全指ETF方正富邦,指数型-股票,2025-04-30,442938391.78,方正富邦基金,4.43
000988,嘉实全球互联网股票人民币,QDII-普通股票,2015-04-15,442296831.16,嘉实基金,4.42
014261,摩根沃享远见一年持有期混合A,混合型-偏股,2022-01-25,441894009.15,摩根基金(中国),4.42
003380,中信保诚至选混合C,混合型-灵活,2016-11-08,441674907.09,中信保诚基金,4.42
003593,国泰景气行业灵活配置混合,混合型-灵活,2017-03-20,441531648.15,国泰基金,4.42
022462,华商中证A500指数增强C,指数型-股票,2024-11-01,441397426.35,华商基金,4.41
010594,广发睿选三年持有期混合,混合型-偏股,2020-12-22,441342766.22,广发基金,4.41
206001,鹏华弘泰A,混合型-灵活,2002-05-24,440842181.57,鹏华基金,4.41
021865,中欧中证800研究智选混合发起C,混合型-偏股,2024-09-19,440158153.27,中欧基金,4.4
011817,银华阿尔法混合,混合型-偏股,2021-06-02,439539579.1,银华基金,4.4
011884,工银景气优选混合A,混合型-偏股,2021-07-23,439269811.21,工银瑞信基金,4.39
008177,建信高股息主题股票,股票型,2020-01-21,439255829.09,建信基金,4.39
019107,南方智信混合C,混合型-偏股,2023-09-26,439208103.09,南方基金,4.39
588210,科创100ETF易方达,指数型-股票,2023-11-08,439119383.33,易方达基金,4.39
022150,诺安精选价值混合C,混合型-偏股,2024-09-19,438755159.93,诺安基金,4.39
017223,富国中证电池主题ETF发起式联接C,指数型-股票,2022-11-29,438451658.35,富国基金,4.38
519158,新华趋势领航混合,混合型-偏股,2013-09-11,438259583.56,新华基金,4.38
005821,万家新机遇龙头企业混合A,混合型-灵活,2018-05-25,438219380.19,万家基金,4.38
006382,华夏中证500ETF联接C,指数型-股票,2018-09-19,438022222.25,华夏基金,4.38
019441,万家纳斯达克100指数发起式(QDII)A,指数型-海外股票,2023-09-27,437761521.03,万家基金,4.38
006905,泰康产业升级混合C,混合型-偏股,2019-05-17,437725972.2,泰康基金,4.38
020062,格林宏观回报混合A,混合型-偏股,2024-05-28,437719627.48,格林基金,4.38
009274,融通健康产业灵活配置混合C,混合型-灵活,2020-04-13,437563065.37,融通基金,4.38
021207,易方达中证A50ETF联接发起式C,指数型-股票,2024-04-23,437480468.59,易方达基金,4.37
017532,平安研究优选混合A,混合型-偏股,2023-03-21,437309404.56,平安基金,4.37
013661,华安研究领航混合A,混合型-偏股,2021-11-30,437017325.38,华安基金,4.37
002030,中信保诚新选混合B,混合型-灵活,2015-11-16,436908142.65,中信保诚基金,4.37
010622,恒越成长精选混合A,混合型-偏股,2021-02-09,436649419.12,恒越基金,4.37
159695,通信ETF嘉实,指数型-股票,2023-04-27,436570336.13,嘉实基金,4.37
021297,鹏华国证有色金属行业ETF发起式联接C,指数型-股票,2024-09-26,436399455.09,鹏华基金,4.36
005368,富国清洁能源产业混合A,混合型-灵活,2020-03-06,436354351.49,富国基金,4.36
001423,景顺长城安享回报混合C,混合型-灵活,2015-06-15,436273755.28,景顺长城基金,4.36
562000,A100ETF华宝,指数型-股票,2022-07-21,436006758.05,华宝基金,4.36
165313,建信优势动力混合(LOF),混合型-偏股,2013-03-19,435899029.22,建信基金,4.36
011821,兴业兴智一年持有期混合C,混合型-偏股,2021-05-10,435882116.65,兴业基金,4.36
022465,华安中证A500ETF发起式联接A,指数型-股票,2024-11-12,435797818.54,华安基金,4.36
100016,富国天源沪港深平衡混合A,混合型-灵活,2002-08-16,435772589.32,富国基金,4.36
021299,中欧北证50成份指数发起C,指数型-股票,2024-05-10,435692381.56,中欧基金,4.36
006266,永赢智能领先混合A,混合型-偏股,2019-03-26,435128595.66,永赢基金,4.35
006809,泰康香港银行指数A,指数型-股票,2019-04-16,434716694.08,泰康基金,4.35
009439,西部利得国企红利指数增强C,指数型-股票,2020-05-08,434703289.93,西部利得基金,4.35
015219,鹏扬产业智选一年持有混合A,混合型-偏股,2022-09-01,434573335.23,鹏扬基金,4.35
013392,广发港股通优质增长混合C,混合型-偏股,2021-08-19,434496976.2,广发基金,4.34
001746,易方达瑞富灵活配置混合E,混合型-灵活,2017-05-12,434420659.57,易方达基金,4.34
560800,数字经济ETF鹏扬,指数型-股票,2021-12-22,434368898.69,鹏扬基金,4.34
019216,天弘价值精选混合发起C,混合型-灵活,2023-08-23,434012806.69,天弘基金,4.34
000124,华宝服务优选混合,混合型-偏股,2013-06-27,433277342.8,华宝基金,4.33
001166,建信环保产业股票A,股票型,2015-04-22,432779790.92,建信基金,4.33
001974,景顺长城量化新动力股票A,股票型,2016-07-13,432745642.46,景顺长城基金,4.33
017086,嘉实ESG可持续投资混合A,混合型-偏股,2023-03-06,432478373.72,嘉实基金,4.32
012968,广发行业严选三年持有期混合C,混合型-偏股,2021-08-26,432334779.31,广发基金,4.32
001236,博时丝路主题股票A,股票型,2015-05-22,431991455.47,博时基金,4.32
012491,华商核心引力混合A,混合型-灵活,2021-07-28,431780210.7,华商基金,4.32
910006,东方红启盛三年持有混合A,混合型-偏股,2021-04-12,431692671.92,东方红资产管理,4.32
010452,广发瑞福精选混合A,混合型-偏股,2020-11-10,431630253.8,广发基金,4.32
008183,招商普盛全球配置(QDII-FOF)美元现钞,QDII-混合灵活,2020-01-19,431352714.3,招商基金,4.31
007729,招商普盛全球配置(QDII)人民币A,QDII-混合灵活,2020-01-19,431352714.3,招商基金,4.31
007975,招商普盛全球配置(QDII-FOF)美元现汇,QDII-混合灵活,2020-01-19,431352714.3,招商基金,4.31
022124,国寿安保策略精选混合C,混合型-偏股,2024-09-03,431204747.49,国寿安保基金,4.31
020026,国泰成长优选混合,混合型-偏股,2012-03-20,431093650.2,国泰基金,4.31
000978,景顺长城量化精选股票A,股票型,2015-02-04,430810165.06,景顺长城基金,4.31
510630,消费ETF华夏,指数型-股票,2013-03-28,430681328.21,华夏基金,4.31
023763,华夏恒生科技ETF发起式联接(QDII)D,指数型-海外股票,2025-03-28,430434719.61,华夏基金,4.3
159964,创业板ETF平安,指数型-股票,2019-03-15,429960561.16,平安基金,4.3
159596,A50ETF华宝,指数型-股票,2024-03-07,429903248.43,华宝基金,4.3
001766,摩根医疗健康股票A,股票型,2015-10-21,429884879.83,摩根基金(中国),4.3
013331,富国中证1000指数增强(LOF)C,指数型-股票,2021-08-19,429721530.91,富国基金,4.3
019778,鹏扬消费量化选股混合C,混合型-偏股,2023-12-19,429630115.24,鹏扬基金,4.3
161123,易方达中证万得并购重组(LOF),指数型-股票,2015-06-03,429413958.2,易方达基金,4.29
023632,景顺长城新兴产业混合A,混合型-偏股,2025-04-01,429407188.41,景顺长城基金,4.29
001070,建信信息产业股票A,股票型,2015-03-24,429368196.35,建信基金,4.29
019458,平安先进制造主题股票发起C,股票型,2023-10-24,428990290.07,平安基金,4.29
010413,财通资管宸瑞一年持有混合A,混合型-偏股,2021-01-20,428565872.87,财通资管,4.29
004190,招商沪深300指数增强A,指数型-股票,2017-02-10,428121575.84,招商基金,4.28
006904,泰康产业升级混合A,混合型-偏股,2019-05-17,428006763.11,泰康基金,4.28
501070,广发睿阳三年定开混合,混合型-偏股,2019-01-31,427885503.54,广发基金,4.28
004138,上银鑫达灵活配置混合A,混合型-灵活,2017-03-09,427824438.25,上银基金,4.28
009952,广发稳健回报混合C,混合型-平衡,2020-08-17,427787538.45,广发基金,4.28
009774,财通资管优选回报一年持有期混合,混合型-偏股,2020-09-02,427631672.01,财通资管,4.28
004848,中欧睿泓定开混合,混合型-灵活,2017-11-24,427410345.75,中欧基金,4.27
010587,鹏扬先进制造混合A,混合型-偏股,2021-02-02,427305720.66,鹏扬基金,4.27
510530,中证500ETF工银,指数型-股票,2019-10-17,427238678.49,工银瑞信基金,4.27
008715,景顺长城价值驱动一年持有混合,混合型-灵活,2021-07-19,426949876.48,景顺长城基金,4.27
014661,天弘黄金ETF联接A,指数型-其他,2022-03-02,426728309.97,天弘基金,4.27
589660,科创综指ETF南方,指数型-股票,2025-02-26,426537643.75,南方基金,4.27
007657,东方红中证竞争力指数A,指数型-股票,2019-07-31,426202093.58,东方红资产管理,4.26
012044,鹏华中证全指证券公司指数(LOF)C,指数型-股票,2021-04-14,426068290.61,鹏华基金,4.26
161815,银华抗通胀主题(QDII-FOF-LOF)A,QDII-商品,2010-12-06,426065898.73,银华基金,4.26
018309,招商社会责任混合A,混合型-偏股,2023-04-26,425684203.3,招商基金,4.26
006928,长城创业板指数增强C,指数型-股票,2019-01-29,425188822.34,长城基金,4.25
010425,国投瑞银开放视角精选混合A,混合型-偏股,2021-02-01,425044216.06,国投瑞银基金,4.25
016283,华泰柏瑞积极优选股票C,股票型,2022-07-21,424995387.68,华泰柏瑞基金,4.25
010536,泰康优势企业混合A,混合型-偏股,2020-12-22,424916198.19,泰康基金,4.25
011392,平安兴鑫回报一年定开混合,混合型-偏股,2021-03-23,424909911.0,平安基金,4.25
007553,中信建投医改混合C,混合型-灵活,2019-06-18,424878862.17,中信建投基金,4.25
008258,中银证券中证500ETF联接A,指数型-股票,2020-05-14,424634542.29,中银证券,4.25
023620,华夏中证A500指数增强C,指数型-股票,2025-04-15,424511210.52,华夏基金,4.25
018028,嘉实中证高端装备细分50ETF发起联接C,指数型-股票,2023-03-16,424452145.11,嘉实基金,4.24
012737,广发创新药ETF联接A,指数型-股票,2021-07-07,424304997.99,广发基金,4.24
015048,建信新能源行业股票C,股票型,2022-01-27,424281711.76,建信基金,4.24
012466,嘉实策略精选混合A,混合型-偏股,2021-11-02,424250918.33,嘉实基金,4.24
019194,融通产业趋势精选混合C,混合型-偏股,2023-08-22,424098212.87,融通基金,4.24
001298,金鹰民族新兴混合A,混合型-灵活,2015-06-02,423782001.88,金鹰基金,4.24
001181,南方改革机遇,混合型-灵活,2015-05-19,423570732.24,南方基金,4.24
011830,富国天恒混合A,混合型-偏股,2022-01-24,423317460.17,富国基金,4.23
001195,工银农业产业股票,股票型,2015-05-26,422826139.47,工银瑞信基金,4.23
004605,富国新活力灵活配置混合C,混合型-灵活,2017-06-01,422640785.42,富国基金,4.23
561170,绿色电力ETF富国,指数型-股票,2023-03-02,422438237.83,富国基金,4.22
560700,央企红利ETF广发,指数型-股票,2023-05-24,422276523.31,广发基金,4.22
022745,博道中证A500指数增强A,指数型-股票,2025-01-23,422188772.2,博道基金,4.22
010358,南方阿尔法混合C,混合型-偏股,2021-01-13,422129416.64,南方基金,4.22
002482,宝盈互联网沪港深混合,混合型-灵活,2016-06-16,421439070.89,宝盈基金,4.21
310328,申万菱信新动力混合A,混合型-偏股,2005-11-10,420903003.63,申万菱信基金,4.21
001421,南方量化成长股票A,股票型,2015-06-29,420800842.77,南方基金,4.21
021961,景顺长城中证国新港股通央企红利ETF联接A,指数型-股票,2024-09-27,420349319.77,景顺长城基金,4.2
012680,华泰柏瑞光伏ETF联接C,指数型-股票,2021-08-17,420185299.78,华泰柏瑞基金,4.2
021523,财通价值动量混合C,混合型-灵活,2024-05-28,419899384.82,财通基金,4.2
021958,南方黄金股A,指数型-股票,2024-11-04,419232970.46,南方基金,4.19
159858,创新药ETF南方,指数型-股票,2021-03-12,418428373.33,南方基金,4.18
006682,景顺长城中证500指数增强A,指数型-股票,2019-03-25,418345114.66,景顺长城基金,4.18
515160,MSCI中国ETF招商,指数型-股票,2020-02-03,418083665.11,招商基金,4.18
561990,沪深300增强ETF招商,指数型-股票,2021-12-02,417962035.75,招商基金,4.18
012184,大成创新趋势混合A,混合型-偏股,2021-05-25,417854818.47,大成基金,4.18
070022,嘉实领先成长混合,混合型-偏股,2011-05-31,417714580.65,嘉实基金,4.18
012842,易方达中证军工(LOF)C,指数型-股票,2021-07-19,417140534.51,易方达基金,4.17
006253,永赢消费主题C,混合型-灵活,2018-11-06,417087389.88,永赢基金,4.17
020500,广发中证港股通非银ETF发起式联接A,指数型-股票,2024-01-30,417084887.1,广发基金,4.17
217010,招商大盘蓝筹混合,混合型-偏股,2008-06-19,416996543.68,招商基金,4.17
017987,易方达国企主题混合A,混合型-偏股,2023-05-05,416727864.41,易方达基金,4.17
005152,农银沪深300指数C,指数型-股票,2018-03-21,416609900.24,农银汇理基金,4.17
016854,汇添富中证500指数增强C,指数型-股票,2022-10-12,416585244.86,汇添富基金,4.17
001125,博时互联网主题灵活配置混合,混合型-灵活,2015-04-28,416568721.47,博时基金,4.17
161607,融通巨潮100指数A(LOF),指数型-股票,2005-05-12,416399181.83,融通基金,4.16
019026,易方达金融行业股票发起式C,股票型,2023-10-18,416300375.66,易方达基金,4.16
159739,云计算ETF鹏华,指数型-股票,2021-11-03,416260412.03,鹏华基金,4.16
021536,天弘中证软件服务指数发起C,指数型-股票,2024-07-02,416231729.07,天弘基金,4.16
021362,易方达黄金股指数发起式A,指数型-股票,2024-10-29,415693183.72,易方达基金,4.16
008182,方正富邦信泓混合C,混合型-灵活,2019-11-05,415603837.46,方正富邦基金,4.16
001857,易方达现代服务业混合,混合型-灵活,2017-11-22,415280884.16,易方达基金,4.15
011626,嘉实匠心回报混合A,混合型-偏股,2021-03-30,415019091.16,嘉实基金,4.15
001898,易方达大健康混合,混合型-灵活,2017-09-27,414566557.35,易方达基金,4.15
017827,兴全欣越混合C,混合型-偏股,2023-03-17,414519158.33,兴证全球基金,4.15
501012,汇添富中证中药ETF联接(LOF)C,指数型-股票,2016-12-29,414501289.42,汇添富基金,4.15
517800,人工智能50ETF方正富邦,指数型-股票,2021-08-04,414291162.41,方正富邦基金,4.14
002903,广发中证500ETF联接C,指数型-股票,2016-06-15,414177814.56,广发基金,4.14
012778,中欧养老产业混合C,混合型-偏股,2021-06-30,414165570.48,中欧基金,4.14
007040,前海联合泳隆混合C,混合型-灵活,2019-02-22,413978449.37,前海联合,4.14
519769,交银优选回报灵活配置混合C,混合型-灵活,2016-04-22,413815380.81,交银施罗德基金,4.14
001268,富国国家安全主题混合A,混合型-偏股,2015-05-14,413365779.35,富国基金,4.13
019384,兴全可持续投资三年定开混合,混合型-偏股,2023-12-04,413279138.34,兴证全球基金,4.13
000020,景顺长城品质投资混合A,混合型-偏股,2013-03-19,412916575.91,景顺长城基金,4.13
019341,西部利得研究精选混合C,混合型-偏股,2024-03-26,412846624.1,西部利得基金,4.13
001542,国泰互联网+股票,股票型,2015-08-04,412423130.6,国泰基金,4.12
009330,鹏华成长价值混合A,混合型-偏股,2020-05-18,411873199.84,鹏华基金,4.12
159225,现金流ETF银华,指数型-股票,2025-04-09,411871668.16,银华基金,4.12
011565,富国周期优势混合C,混合型-偏股,2021-03-09,411822581.5,富国基金,4.12
023648,广发科技智选股票发起式C,股票型,2025-04-17,411644966.71,广发基金,4.12
014917,汇丰晋信时代先锋混合A,混合型-偏股,2022-06-08,411627335.74,汇丰晋信基金,4.12
016495,景顺长城中证港股通科技ETF发起联接A,指数型-股票,2022-09-01,411134008.1,景顺长城基金,4.11
005106,银华农业产业股票发起式A,股票型,2017-09-28,411126338.93,银华基金,4.11
019858,博时上证科创板100ETF联接C,指数型-股票,2023-12-01,410931710.58,博时基金,4.11
512250,A50ETF招商,指数型-股票,2025-04-03,410727685.93,招商基金,4.11
